Review;Pred_sentiment;Golden;Id
722;barclays plc & lloyia s.r.o. i. .;0.395;0.9954710006713867
722;i 'm going to buy the two banks we 'll buy today .;0.395;1.0
722;barclays plc & lloyia s.r.o. s.r.o. are the two banks , and they will buy today .;0.395;0.944818377494812
722;i have the two banks we will buy today .;0.395;0.9992059469223022
722;there do n't you buy today .;0.395;0.9999998807907104
722;for monday friday , it will buy today .;0.395;0.9999998807907104
722;here we will buy today .;0.395;0.9999740719795227
722;when they buy today , they will buy today .;0.395;0.9999844431877136
723;bbcn bancorp to buy wilshire bancorp in $1 bln deal;0.493;1.0
723;mr. bbcn has to buy wilshire bancorp in $ 1 .;0.493;1.0
723;send wilshire bancorp in $ 1 .;0.493;1.0
723;paris bancorp in $ 1 .;0.493;0.9999985694885254
723;i 'm going to buy wilshire bancorp in $ 1 .;0.493;1.0
723;send bancorp in $ 1 , and you can buy wilshire in $ 1 .;0.493;1.0
723;i want a ban on wilshire bancorp in $ 1 bln .;0.493;1.0
723;there do n't you have bbcn bancorp in $ 1 ?;0.493;1.0
723;in kla bancorp , it is the sale of $ 1 .;0.493;0.9999995231628418
723;damn he can buy wilshire bancorp in $ 1 .;0.493;1.0
723;when you buy wilshire bancorp in $ 1 , you get business .;0.493;1.0
724;payout from bp oil spill settlement tops $5 billion;-0.639;0.9999912977218628
724;profit from september oil spill is $ 5 billion .;-0.639;1.0
724;pay the sum of september oil release settlements $ 5 billion .;-0.639;1.0
724;profit from september oil gas release settlements $ 5 billion .;-0.639;1.0
724;if payment of september oil spill is $ 5 billion .;-0.639;1.0
724;the purchase of september oil release oil is $ 5 billion , and the amount of the product is $ 5 billion .;-0.639;0.9995236396789551
724;i 'll have a profit from september oil release oil savings $ 5 billion .;-0.639;0.9999998807907104
724;where do you get the money from september oil spill stocks $ 5 billion ?;-0.639;0.9999861121177673
724;from september oil , the amount of st. bp oil is $ 5 billion .;-0.639;1.0
724;first part of september oil release is $ 5 billion .;-0.639;1.0
724;when you get a reward of september oil spill , it 's $ 5 billion .;-0.639;1.0
725;rsa insurance hires towergate's egan as chief financial officer;0.002;1.0
725;rsa insurance hires chicago egan .;0.002;0.999344527721405
725;i 'm rsa 's spanish for dr. rsa .;0.002;1.0
725;rsa du egan .;0.002;0.35383665561676025
725;if rsa insurance hires chicago egan .;0.002;0.38223251700401306
725;rsa insurance hires towergateis egan , and al;0.002;0.9999924898147583
725;i 'm a director of rsa insurance .;0.002;0.04390445351600647
725;where 's rsa insurance ?;0.002;1.0132789611816406e-06
725;in rsa a.c.u. egan , al;0.002;1.817941665649414e-05
725;first rsa insurance hires chicago egan .;0.002;0.2481720745563507
725;when rsa insurance hires towerni egan , he hires chicago d. .;0.002;0.9999963045120239
726;berkshire bought apple stake at $99.49 a share, filing shows;0.46;0.15330365300178528
726;mr. berkshire london is $ 99.49 a sharetop .;0.46;0.9984742403030396
726;buy berkshire apple line of $ 99.49 a sharetop .;0.46;0.9999947547912598
726;mr. berkshire chicago monday at $ 99.49 .;0.46;0.9997854232788086
726;i want to see you at the hotel , berkshire .;0.46;0.9999997615814209
726;mr. berkshire london is $ 99.49 a sharetop , and testing shows .;0.46;0.14600488543510437
726;i have a stake in berkshire shopping at $ 99.49 a sharetop .;0.46;0.999996542930603
726;where do you buy $ 99.49 a share ?;0.46;0.999516487121582
726;in the case of berkshire street , berkshire is .;0.46;0.9999978542327881
726;here it is a stake in berkshire shopping point in $ 99.49 .;0.46;0.9999938011169434
726;when you buy an apple , berkshire works .;0.46;0.43796148896217346
727;sainsbury's and glencore give ftse a three-digit lift - london report;0.8140000000000001;0.9999085664749146
727;sainsburyis 's and glencore give ftse a three-digit elevator - london sunday .;0.8140000000000001;1.0
727;i 'm sainsburywith a three-digit elevator - london sunday .;0.8140000000000001;0.9999956488609314
727;london .;0.8140000000000001;0.03848138451576233
727;i 'm waiting for london .;0.8140000000000001;0.9999992251396179
727;sainsburythe 's and glencore give ftse a three-digit ride , and london sunday .;0.8140000000000001;0.9998054504394531
727;i have a message from london . .;0.8140000000000001;0.9991389513015747
727;where do you get a three-digit ride - london sunday ?;0.8140000000000001;0.002196758985519409
727;in london sunday , they give a three-digit ride - london sunday .;0.8140000000000001;0.8810424208641052
727;first when 's and glencore give ftse a three-digit ride .;0.8140000000000001;1.0
727;when you tell sainsburyis , you provide ftse .;0.8140000000000001;0.9901653528213501
728;bhp billiton drags ftse lower after slashing dividend;-0.604;1.0
728;bhp billiton is also lower after calling dividend .;-0.604;1.0
728;i 'm now using bhp .;-0.604;0.19546237587928772
728;bhp billiton 's lower than removing dividend .;-0.604;0.9975511431694031
728;after july;-0.604;0.0023643076419830322
728;bhp billiton is also lower than using stitching , and it is dividend .;-0.604;0.9999998807907104
728;i 'm sure bhp billiton is lower than stopping dividend .;-0.604;1.0
728;when does dividend also make contact ?;-0.604;0.09212386608123779
728;after stopping contact , bhp billiton is also lower .;-0.604;0.9999991059303284
728;then bhp billiton is lower after calling dividend .;-0.604;1.0
728;after they reach dividend , bhp billiton is also lower .;-0.604;1.0
729;glencore sees tripoli-based noc as sole legal seller of libyan oil;0.037000000000000005;0.9999958276748657
729;glencore sees tripoli-based noc as non-libyan oil .;0.037000000000000005;1.0
729;i 'm glennucleus noc as legal seller .;0.037000000000000005;0.0008336901664733887
729;glencore 's tripoli-based noc .;0.037000000000000005;0.999976634979248
729;if glencore sees tripoli-based noc as non-libyan oil .;0.037000000000000005;0.9999998807907104
729;glencore sees tripoli-based noc as legal selling , and it is the legal seller of libyan oil .;0.037000000000000005;1.0
729;i have a tripoli-based look of legal sale of libyan oil .;0.037000000000000005;0.9998644590377808
729;where did glencore see tripolan oil in libyan oil ?;0.037000000000000005;0.8401265144348145
729;on sunday , glencore sees tripoli-based noc as non-libyan oil .;0.037000000000000005;1.0
729;first glencore sees tripoli-based noc as non-libyan oil .;0.037000000000000005;1.0
729;where glencore sees the same way , it is libyan oil in libyan oil .;0.037000000000000005;0.9999767541885376
730;unilever returns to cuba in joint venture with state;0.28700000000000003;1.0
730;unilever returns to cuba in joint venture with state .;0.28700000000000003;1.0
730;i 'm returning to cuba in joint venture with state .;0.28700000000000003;0.999958872795105
730;unilever 's in joint venture with state .;0.28700000000000003;1.0
730;i want to return to cuba in joint venture with state .;0.28700000000000003;1.0
730;unilever returns to cuba , and wednesday returns to cuba .;0.28700000000000003;1.0
730;i have a unilever return in cuba .;0.28700000000000003;0.9995143413543701
730;where does unilever go into joint venture with state ?;0.28700000000000003;0.9999993443489075
730;in unilever , it returns to cuba in joint venture with state .;0.28700000000000003;1.0
730;together unilever returns to cuba in joint venture .;0.28700000000000003;0.9999977350234985
730;when unilever returns to cuba , it returns to cuba .;0.28700000000000003;1.0
731;deals help shrink glencore's mountain of debt;0.152;0.9999992251396179
731;sales reduce glencorea glencorea 's capitol .;0.152;0.5786663889884949
731;get glencorea glencoreus 's capitol .;0.152;0.00010409951210021973
731;brake devil .;0.152;0.9999921321868896
731;i 'm helping mr. glencoreus 's capitol .;0.152;0.023406684398651123
731;sales reduce glencorea glencorea 's capitol , and it 's mr. larceny .;0.152;0.9822267889976501
731;i want a shrink glencoreate of capitol .;0.152;1.0
731;why is glencorea when in chicago ?;0.152;0.16747215390205383
731;in when , it 's shrink glencoreus 's capitol .;0.152;0.9999005794525146
731;then deals shrink glencorea glencorea 's capitol .;0.152;1.0
731;when things shrink glencorea mountain , it 's mr. bond .;0.152;0.9993937015533447
732;aldi and lidl expansion plans speed ahead as tesco, sainsbury's, morrisons ...;0.456;1.0
732;aldi and lidl expansion plans speed ahead of september .;0.456;0.9999998807907104
732;i do n't know anything about la .;0.456;0.9999980926513672
732;aldi and lidl expansion .;0.456;0.9999633431434631
732;aldi aldi and lidl expansion plans speed ahead of september .;0.456;1.0
732;aldi and lidl expansion plans speed ahead of september , and st. 's morrising them .;0.456;1.0
732;i have a lot of al and al expansion .;0.456;0.9435579776763916
732;where does aldi expand the speed of september ?;0.456;1.0
732;in london , al and al expansion plans speed of september .;0.456;1.0
732;first aldi and lidl expansion plans speed of september .;0.456;1.0
732;when aldi and lidl expansion plans speed ahead of september , it 's august i. .;0.456;1.0
733;british taxpayers' stake in lloyds falls below 22 percent;-0.537;0.5408591628074646
733;british taxpayersats 's stake falls below 22 % .;-0.537;0.00030621886253356934
733;is a stake in the area below london .;-0.537;0.6888921856880188
733;british taxpayersats 's stake in 22 percent .;-0.537;0.22080039978027344
733;that british taxpayersats ' stake falls below 22 % .;-0.537;0.7448362112045288
733;the stake in lloyds has fallen in 1880 , and it falls below 22 % .;-0.537;0.9999939799308777
733;i have a british stake in chicago .;-0.537;0.9990766048431396
733;where is the stake of the tax in chicago ?;-0.537;1.0
733;in 1880 , a lot of taxes falls below 22 % .;-0.537;1.0
733;first the british bank in chicago falls below 22 % .;-0.537;0.9999991655349731
733;when london falls below 22 % , the stake in lloyds falls below 22 % .;-0.537;0.9999998807907104
734;fears primark growth is starting to falter;-0.338;1.0
734;fears primark growth will begin .;-0.338;0.9999998211860657
734;must fear primark growth .;-0.338;1.0
734;concerns primark growth 's growth .;-0.338;0.9978733062744141
734;because primark growth is starting to falter .;-0.338;1.0
734;fears primark growth is starting to falter , but it will be .;-0.338;1.0
734;i have a fear of mr. primark .;-0.338;1.0
734;where does primark growth begin ?;-0.338;0.9999902248382568
734;of course , fear growth will begin .;-0.338;0.04938957095146179
734;apparently primark growth will begin .;-0.338;0.9999905228614807
734;if primark growth starts , he will falter .;-0.338;0.9999995231628418
735;u.k. stocks resume gains to rally to record, crh, tullow climb;0.674;1.0
735;u.k. stocks restore gains to recordass , crhon tua .;0.674;1.0
735;get supplies to c.t. , crhone , turest .;0.674;1.0
735;u.k. , crhst go .;0.674;1.0
735;i 'm going to get supplies to chicago .;0.674;1.0
735;u.k. stocks resume profits to recordass , and crhand climb .;0.674;1.0
735;i will increase profits to chicago to chicago .;0.674;0.9999998807907104
735;how does u.k. resume gains to ? to ? .;0.674;1.0
735;for u.k. , u.k. stocks resume gains to chicago .;0.674;0.998353123664856
735;now u.k. stocks resume profits to recordass , crhon tua .;0.674;1.0
735;if u.k. stocks increase gains to recordass , crhst climb .;0.674;1.0
736;royal bank of scotland becomes facebook customer;0.25;1.0
737;moves-ex-shadow minister mcclymont joins aberdeen asset management;0.022;0.0
737;moves-ex-shadow minister mcclymont joins aberdeen aberdeen .;0.022;2.086162567138672e-07
737;moves-former la aberdeen aberdeen .;0.022;0.872469425201416
737;la la la .;0.022;0.9698691368103027
737;i 'm managing dr. movel .;0.022;0.998426079750061
737;moves-ex-shadow minister mcclymont joins aberdeen aberdeen , and it is april .;0.022;9.5367431640625e-07
737;i 'm a minister of london la la .;0.022;0.002875775098800659
737;where is april april aberdeen ?;0.022;0.9978125095367432
737;in december moves-former , it is april aberdeen aberdeen .;0.022;0.9994213581085205
737;now mr. moves-ex-shadow is april aberdeen .;0.022;1.099705696105957e-05
737;if you have a problem , it movets la aberdeen .;0.022;1.0
738;are aviva plc, direct line insurance group plc and admiral group plc set to soar;0.324;1.0
738;aviva plcu , brake brake s.r.o. , prepare to move .;0.324;1.0
738;see aviva plcin Su plcu and admiral group plc .;0.324;0.9999998807907104
738;aviva plcu , brake brake s.r.o. , air force line .;0.324;1.0
738;i want to go .;0.324;0.9994404315948486
738;they are aviva plcu , brake brake s.r.o. , and they are to go .;0.324;1.0
738;i are a group of april july october plcwith and admiral group plc .;0.324;0.9999704957008362
738;where do you want to go ?;0.324;0.9998023509979248
738;for april april july -RSB- , you are to enter .;0.324;0.995089590549469
738;here they are to go .;0.324;0.9953294992446899
738;where they are aviva plck , it will lead to drive .;0.324;0.9998766779899597
739;morrisons and debenhams surprise city with christmas bounce back;0.619;0.00014284253120422363
739;the morrisons of debenham have been in september .;0.619;0.9999315738677979
739;i 'm a city of august .;0.619;0.0006670355796813965
739;morrisons and debenham surprise city with september .;0.619;0.7323274612426758
739;i 'm making a christmas point in december .;0.619;0.9598376750946045
739;i 'll see you in paris , and you 'll bounce back .;0.619;0.9672195911407471
739;i want the city of august .;0.619;0.9976571202278137
739;where do you go back ?;0.619;0.8601487874984741
739;in august , it will bounce back .;0.619;0.9968098402023315
739;there you will be in august .;0.619;0.9952580332756042
739;when they come in august , they will come back .;0.619;0.9997808933258057
740;ftse ends lower on weaker miners, tesco outperforms;0.402;1.0
740;ftse ends lower levels .;0.402;1.0
740;let 's stop lower levels .;0.402;0.9999790191650391
740;ftse 's lower on weaker minersors , tesco outpers .;0.402;0.999535322189331
740;that ftse ends lower levels .;0.402;1.0
740;ftse ends lower miners , and tesco survives .;0.402;1.0
740;i 'm sure ftse is lower on weaker minersors , tesco outpers .;0.402;0.9999895095825195
740;when does he have lower levels ?;0.402;0.9999717473983765
740;at lower levels of aircraft , ftse is lower on the side of tesco .;0.402;1.0
740;then ftse ends lower minersors , tesco outmes .;0.402;1.0
740;when ftse takes lower levels , it 's a tesco .;0.402;1.0
741;companiescoutts raids jpmorgan chase for new ceo;-0.191;0.0
741;finals are jpmorgan chase for new ceo .;-0.191;0.9999964237213135
741;closes jpmorgan chase for new ceo .;-0.191;0.9999498128890991
741;finals rings jpmorgan chase for new ceo .;-0.191;0.9999985098838806
741;i 'm running a raid on j.pmorgan chase .;-0.191;0.9999104738235474
741;finals are jpmorgan chase for new photographer , and he wants ceo .;-0.191;0.9841340780258179
741;i want a couple of j.pmorgan chase .;-0.191;5.987286567687988e-05
741;when do you see j.pmorgan chase ?;-0.191;0.7477545142173767
741;in jpmorgan chase , it 's jpmorgan chase .;-0.191;0.9367331266403198
741;then it 's jpmorgan chase for new ceo .;-0.191;0.9996428489685059
741;if you want a gun , it 's jpmorgan chase .;-0.191;0.9999887943267822
742;philippines' san miguel says to partner with kirin if it bids for sabmiller's ...;0.5770000000000001;1.0
743;tesco share price down as grocer faces sfo investigation outcome;-0.542;0.9997830986976624
743;mr. tesco is wednesday price .;-0.542;0.9999997615814209
743;tell tesco price down as grocer faces sfo investigation .;-0.542;1.0
743;mr. tesco share , even as grocer faces sfo investigation .;-0.542;1.0
743;even if tesco faces sfo investigation .;-0.542;1.0
743;mr. tesco is a price , and it 's mr. price .;-0.542;0.974589467048645
743;i have a result of mr. tesco .;-0.542;0.0068092942237854
743;where do you see the result of september sfo ?;-0.542;1.0
743;in st. tesco , the price is february price .;-0.542;0.9999997615814209
743;then tesco is wednesday price .;-0.542;1.0
743;if tesco faces sfo investigation , it is mr. tesco price .;-0.542;0.9999972581863403
744;ftse rallies off three-month low, boosted by stanchart, sainsbury;0.334;1.0
745;are arm holdings plc, domino's pizza group plc and asos plc 3 must-have growth stocks;0.063;0.8113242983818054
745;they are plcin la plcu , domino 's spanish group .;0.063;1.0
745;include plcwith pizza group , domino 's spanish group .;0.063;1.0
745;brake plc1 group , domino 's spanish group and asos plc 3 must-free growth stocks .;0.063;1.0
745;i have received plcin la plcu , dominois 's al brake stock .;0.063;1.0
745;include plcina weba plcu , dominois 's al asos plc , and asos plc is 3 must-free growth stocks .;0.063;1.0
745;i have a population of mr. plcu plc and asos plc 3 must-free growth stocks .;0.063;0.9999998807907104
745;where do you have plcwith pizza group and asos plc 3 must-free growth stocks ?;0.063;0.999995231628418
745;in plcina la production , it dominates cinnamon a. plc and asos plc 3 must-free growth stocks .;0.063;0.8913182020187378
745;here they are plcin la plcu , domino 's spanish group .;0.063;1.0
745;if they are arm plcacy , it dominates chicago batte plc and asos plc 3 must-free growth stocks .;0.063;0.999964714050293
746;astrazeneca share price: acerta deal pays off with orphan drug status;0.317;0.9999998807907104
746;mr. astrazeneca pays for orphan drug status .;0.317;1.0
746;give astrazeneca acerta deal with orphan drug status .;0.317;0.9999998807907104
746;astrazeneca share price : acerta deal with orphan drug status .;0.317;1.0
746;if mr. astrazeneca pays for orphan drug status .;0.317;1.0
746;astrazeneca share is of non-orphan drug use , and mr. astrazeneca pays for orphan drug status .;0.317;1.0
746;i have a lot of orphan medicine .;0.317;0.9964931011199951
746;why do n't you take care of the medicine ?;0.317;0.9990568161010742
746;for mr. astrazeneca , mr. acerta pays for orphan drug status .;0.317;1.0
746;astrazeneca du acerta pays for orphan drug status .;0.317;0.9916259050369263
746;when astrazeneca treatment is , mr. acerta pays for orphan drug status .;0.317;1.0
747;cost savings help robinsons maker britvic to first-half profit;0.373;0.9589098691940308
747;cost savings help the department of drug service to first half .;0.373;0.9999980926513672
747;i 'm a waste of credit money to first-half profit .;0.373;1.0
747;cost help robinson maker britvic britvic to first half .;0.373;1.0
747;if robinson savings provide a profit for the benefit of the first half .;0.373;0.9852824807167053
747;cost savings help the robinson , and they will receive a profit from the university .;0.373;0.020423203706741333
747;i have a lot of credit money to first half .;0.373;1.0
747;where do robiners are a waste of time to first profit ?;0.373;1.0
747;in the cost of profit , robinson savings provide a profit of the profit .;0.373;0.9999996423721313
747;first cost savings help the department of research devil to first half .;0.373;1.0
747;if the money is saved , robinson companies will receive a profit from the university .;0.373;0.9999923706054688
748;companiestesco sends supermarket shares to top of ftse;0.583;1.0
748;c.o.c.u. sends supermarket shares to top of ftse .;0.583;1.0
748;send supermarket shares to class of ftse .;0.583;1.0
748;house shares to class of ftse .;0.583;1.0
748;that when is paper shares to ftse .;0.583;1.0
748;c.p.t. sends supermarket shares to top of ftse , and everyone is home .;0.583;1.0
748;i have a job in charge of ftse .;0.583;1.0
748;where does work send top of ftse ?;0.583;1.0
748;on top of ftse , today is paper shares .;0.583;1.0
748;first when is paper shares to ftse .;0.583;1.0
748;when koukov is supermarket shares , he sends office shares .;0.583;0.9999986886978149
749;diageo, heineken exchange emerging-market brewing assets;0.13699999999999998;0.991709291934967
749;heineken spanish spanish july october october july october october july october october july october july october july october july october july october december october october december october october december december october october december december october october december december october october december december october october december december december october october december december october october december december october october december december october october december december december october october december december december october october december december december october october december december december october october december december december SSSSSSSSSSSSSSSSSSSSSSSSSSsti;0.13699999999999998;0.012647092342376709
749;see diageoon , heineken spanish estate .;0.13699999999999998;0.789095401763916
749;heineken heineken spanish estate .;0.13699999999999998;1.0
749;i 've got mr. heineken based .;0.13699999999999998;0.994106650352478
749;thank you , and mr. heineken swap capitol has a property .;0.13699999999999998;1.0
749;i want the diageoon , heineken spanish estate .;0.13699999999999998;0.9976534843444824
749;where 's ?;0.13699999999999998;0.1048082709312439
749;in heineken la la , it is heineken spanish estate .;0.13699999999999998;0.9999997615814209
749;then heineken al qaeda is property .;0.13699999999999998;0.9999445676803589
749;when you have diageoon , you exchange emerging-market .;0.13699999999999998;0.9999867677688599
750;protesters gather in seattle to block access to shell oil rig;-0.4;1.0
750;protesters gather in seattle to block access to brake oil rig .;-0.4;1.0
750;mount seattle to seattle block access .;-0.4;0.9977959394454956
750;protesters in seattle to block access to brake oil rig .;-0.4;1.0
750;i 'm looking for seattle to block access to brake oil rig .;-0.4;1.0
750;protesters gather in seattle , and they can block access to brake oil rig .;-0.4;1.0
750;i have a line in seattle to block access to brake oil rig .;-0.4;1.0
750;where do you want to block access to brake oil rig ?;-0.4;1.0
750;in seattle , the protesters gather in seattle to block oil .;-0.4;1.0
750;now protesters gather in seattle to block access to brake oil rig .;-0.4;1.0
750;when protesters are in seattle , the protesters gather in seattle .;-0.4;0.35793477296829224
751;passengers rise at easyjet and aer lingus;0.34600000000000003;1.0
751;passengers rise at easyjet and aer lingus .;0.34600000000000003;0.9999955892562866
751;i 'm rising at easyjet and aer lingus .;0.34600000000000003;0.9999850392341614
751;passengers at easyjet and aer lingus .;0.34600000000000003;0.9999997615814209
751;i 'm rising at easyjet and aer lingus .;0.34600000000000003;0.9999850392341614
751;passengers rise at easyjet , and mr. lingus .;0.34600000000000003;1.0
751;i have a passenger in easyjet and aer lingus .;0.34600000000000003;0.9999996423721313
751;where do you stand at easyjet and aer lingus ?;0.34600000000000003;0.9986616373062134
751;at easyjet , passengers rise at easyjet and aer lingus .;0.34600000000000003;0.9999991655349731
751;now passengers rise at easyjet and aer lingus .;0.34600000000000003;0.9999989867210388
751;when passengers rise at easyjet , they rise from mr. lingus .;0.34600000000000003;0.9999910593032837
752;intertek profit up 16.1%, expects to meet forecast;0.66;0.9999998211860657
752;intertek profit in 16.11 a.m. expects to meet forecast .;0.66;0.9994828104972839
752;meet forecast in 16.11,000 reporting .;0.66;0.9892299175262451
752;intertek profit in 16.1-7 forecast .;0.66;0.004393637180328369
752;i expect to make profit in 16.11 forecast .;0.66;1.0
752;intertek profit in 16.12 month expects to meet forecast , and it will meet forecast .;0.66;0.9999998807907104
752;i have a report of 16.11.iu profit .;0.66;0.015221327543258667
752;where do n't you meet forecast for one year ?;0.66;0.9978646039962769
752;in 16.13 analysis , it expects to meet forecast .;0.66;1.0
752;there you will be profit in 16.11 forecast .;0.66;0.9993847608566284
752;when you meet the forecast , you will meet forecast .;0.66;0.06334292888641357
753;oil majors like royal dutch shell, chevron, bp fail to find reserves to counter ...;-0.401;1.0
753;mr. majors try to find reserves to counter .;-0.401;1.0
753;i want to find reserves to counter .;-0.401;1.0
753;mr. majors like july .;-0.401;0.998697817325592
753;i want to find reserves to counter .;-0.401;1.0
753;mr. majors like july june st. , they fail to find reserves to counter , and mr. swear to find reserves .;-0.401;1.0
753;i have a lot of mr. chevron .;-0.401;0.9231997728347778
753;how do you want to find reserves to counter ?;-0.401;1.0
753;like mr. la la , you have to find reserves to counter .;-0.401;1.0
753;maybe you want to find supplies to counter .;-0.401;1.0
753;as july ? is mr. chevron , we fail to find reserves to counter .;-0.401;1.0
754;tesco's boss knows which side his bread is buttered;0.183;0.9999995231628418
754;danny 's boss knows what his bread is .;0.183;0.9954731464385986
754;i do n't know what his bread is .;0.183;0.9999995231628418
754;tescon 's boss know .;0.183;0.12169468402862549
754;which side his bread is buttered .;0.183;0.05095073580741882
754;mr. 's boss knows what his bread is done , and the bread is buttered .;0.183;0.24768418073654175
754;i have a lot of tescoe 's boss .;0.183;1.0
754;where does his bread come ?;0.183;0.9884746074676514
754;from tescoe 's boss , he knows what his bread is .;0.183;0.40381762385368347
754;now tescous knows which side his bread is buttered .;0.183;0.9756920337677002
754;which side his bread is , he knows what his bread is .;0.183;0.9963335990905762
755;update 3-ex-barclays director accused by us of illegal tips to plumber;-0.34;0.06660416722297668
755;we 'll update mrs barclays accused of how of illegal tips .;-0.34;0.9999679327011108
755;update 3-ex-barclays director accused of how of illegal tips .;-0.34;1.043081283569336e-05
755;news updates director of illegal tips to plumber .;-0.34;0.9999900460243225
755;that director is accused of when of illegal tips to plumber .;-0.34;1.0
755;update 3-ex-barclays director accused of how of illegal tips , and they will be the head of plumber .;-0.34;0.8019387722015381
755;-LRB- i -RRB- update 3-ex-barclays director accused of how of illegal tips .;-0.34;1.0
755;how do you know barclays director accused of illegal tips to plumber ?;-0.34;1.0
755;on friday of illegal tips , we will update the director of the head of the plumber .;-0.34;0.8441143035888672
755;then we 'll update mrs barclays accused of how of illegal tips .;-0.34;0.9999989867210388
755;in order to update the plumber , you will be accused of the director of the head of the plumber .;-0.34;1.0
756;gsk hopes big clinical trial can breath new life into lung drug;0.093;0.9999781847000122
756;gsk hopes big clinical trial can be found in lung medicine .;0.093;0.994081974029541
756;make a new life of lung medicine .;0.093;0.9999738335609436
756;gsk hopes , big clinical trial can be found in lung medicine .;0.093;0.9999954700469971
756;because gsk hopes big clinical trial for lung medicine .;0.093;0.9997344017028809
756;gsk hopes big clinical trial , and it can take life in lung medicine .;0.093;0.5082822442054749
756;i 'm sure gsk can breathe a new life in lung medicine .;0.093;0.00039887428283691406
756;how can you breathe a lot of lung medicine ?;0.093;0.9361310601234436
756;in september , it can breathe a new life of lung medicine .;0.093;0.9938822984695435
756;maybe you can breathe new life in lung medicine .;0.093;0.7017808556556702
756;if gsk hopes new life , he can breathe a new life of lung medicine .;0.093;0.999793291091919
757;update: peter long to be chairman of both royal mail and tui ag;0.0;1.0
757;mr. peter longs to be chairman by mr. mail and tui ag .;0.0;0.999929666519165
757;take peter to be chairman for mr. mail and tui ag .;0.0;1.0
757;peter monday .;0.0;0.9903479814529419
757;i want to take peter for mr. mail and mr. ag .;0.0;1.0
757;mr. peter longs to be chairman for june , and mr. ag is tui .;0.0;0.9960793256759644
757;i have a duty to represent mr. by mr. mail and tui ag .;0.0;1.0
757;where do you keep mr. by mr. mail and tui ag ?;0.0;0.9999992847442627
757;for mr. peter , it 's mr. peter to be chairman with mr. ag .;0.0;1.0
757;now mr. peter longs to be chairman by mr. mail and tui ag .;0.0;0.9999808073043823
757;when you take care of mr. peter , it 's mr. ag .;0.0;0.010730147361755371
758;standard chartered ceo peter sands to resign after unrest at bank;-0.301;0.9999698996543884
758;mr. charmon ceo peter resign after unrest at bank .;-0.301;0.9999998211860657
758;chartered ceo of mr. peter sands .;-0.301;0.23296982049942017
758;mr. peter du .;-0.301;0.0007577836513519287
758;i want to resign with mr. peter sand .;-0.301;0.999854326248169
758;mr. charmon ceo peter is ceo , and he resign today .;-0.301;0.5145606398582458
758;i have a standard for mr. peter sand .;-0.301;0.07864224910736084
758;why do you resign at la ?;-0.301;0.9999210834503174
758;at mr. peter sands , you have confidence in chicago .;-0.301;3.7044286727905273e-05
758;then he will resign at mr. peter himself .;-0.301;0.9620397090911865
758;when you 're at banks , you 'll resign at la .;-0.301;0.9999257326126099
759;industry newsstrong results at travis perkins marred by plumbing impairment;-0.08800000000000001;0.9999989867210388
759;business photographer results in travis marred .;-0.08800000000000001;0.9999737739562988
759;tell wiener scores in travis perkins marred by plumbing function .;-0.08800000000000001;0.9997931718826294
759;travis perkins 's in chicago marred .;-0.08800000000000001;0.9867297410964966
759;if mr. magena has resulted in travis perkins .;-0.08800000000000001;0.9996300339698792
759;industry sunday results in travis perkins , and it is marred by plumbing function .;-0.08800000000000001;0.9999998211860657
759;i have a job in travis .;-0.08800000000000001;0.9994604587554932
759;how does travis perkins come into work force ?;-0.08800000000000001;0.7852668166160583
759;in travis there , he results in travis perkins marred by pipeline control .;-0.08800000000000001;0.9999998807907104
759;then mr. magenus results in travis perkins .;-0.08800000000000001;0.9873405694961548
759;if mr. magenus results in travis perkins , he 's done with plumbing control .;-0.08800000000000001;0.9999078512191772
760;mongolia and rio tinto agree $5bn oyu tolgoi mine expansion;0.30000000000000004;0.9996334314346313
761;astrazeneca to buy zs pharma for $2.7 billion;0.551;1.0
761;he buys zs pharma for $ 2.7 .;0.551;1.0
761;buy zs pharma for $ 2.7 .;0.551;1.0
761;january astrazeneca for $ 2.7 .;0.551;0.9999990463256836
761;i want to buy zs pharma for $ 2.7 .;0.551;1.0
761;you 're going to buy zs pharma for $ 2.7 , and you can buy zs pharma for $ 2.7 .;0.551;1.0
761;i can buy zs pharma for $ 2.7 .;0.551;1.0
761;why do n't you buy zs pharma for $ 2.7 ?;0.551;1.0
761;for january astrazeneca , it is a purchase of $ 2.7 .;0.551;0.9999979734420776
761;first you can buy zs pharma for $ 2.7 .;0.551;1.0
761;when you buy zs pharma for $ 2.7 , you buy money .;0.551;1.0
762;aviva plans to up pay-out ratio, says too soon to judge brexit impact;0.107;0.9999997615814209
762;aviv plans to the price of brexit .;0.107;1.0
762;does n't want to judge mr. brexit .;0.107;0.9999105930328369
762;aviva plans to the end of ratification .;0.107;1.0
762;if aviv plans to the price of brexit .;0.107;1.0
762;aviva plans to high school , and he does n't want to judge brexit impact .;0.107;1.0
762;i ca n't judge mr. brexit .;0.107;1.0
762;why do n't you judge mr. brexit ?;0.107;1.0
762;in addition , he does n't want to judge mr. brexit .;0.107;0.999996542930603
762;then friday does n't have to judge mr. brexit .;0.107;0.9999998807907104
762;if aviva plans to last year , he does n't have to judge mr. brexit .;0.107;1.0
763;reluctant shareholder george osborne loses patience with rbs;-0.28500000000000003;1.0
763;reluctant george al osborne loses patience with rbs .;-0.28500000000000003;1.0
